             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          10493605       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493604       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493603       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493602       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493601       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493600       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493599       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493598       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493597       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493596       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493595       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493594       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493593       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493592       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493591       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493590       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493589       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493588       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493587       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493586       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493585       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493584       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493583       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493582       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493581       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493580       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493579       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493578       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493577       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493576       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493575       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493574       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493573       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493572       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493571       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493570       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493651       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493650       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493649       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493648       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493647       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493646       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493645       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493644       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493643       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493642       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493641       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493640       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493639       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493638       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493637       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493636       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493635       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493634       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493633       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493632       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493631       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493630       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493629       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493628       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493627       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493626       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493625       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493624       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493623       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493622       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493621       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493620       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493619       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493618       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493617       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493616       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493615       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493614       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493613       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493612       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493611       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493659       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493658       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493657       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493656       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493655       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493654       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493653       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493652       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509214       htc pull_nam shamil16  R    1:46:32      1 g235
          10509215       htc pull_nam shamil16  R    1:46:32      1 g235
          10509216       htc pull_nam shamil16  R    1:46:32      1 g235
          10509217       htc pull_nam shamil16  R    1:46:32      1 g235
          10509218       htc pull_nam shamil16  R    1:46:32      1 g238
          10509219       htc pull_nam shamil16  R    1:46:32      1 g002
          10509220       htc pull_nam shamil16  R    1:46:32      1 g004
          10509221       htc pull_nam shamil16  R    1:46:32      1 g004
          10509222       htc pull_nam shamil16  R    1:46:32      1 g004
          10509223       htc pull_nam shamil16  R    1:46:32      1 g010
          10509226       htc pull_nam shamil16  R    1:46:32      1 g045
          10509230       htc pull_nam shamil16  R    1:44:32      1 g038
          10509231       htc pull_nam shamil16  R    1:42:32      1 cg004
          10509232       htc pull_nam shamil16  R    1:42:32      1 cg005
          10509233       htc pull_nam shamil16  R    1:42:32      1 g008
          10509234       htc pull_nam shamil16  R    1:40:32      1 cg011
          10509235       htc pull_nam shamil16  R    1:40:32      1 g014
          10509236       htc pull_nam shamil16  R    1:38:32      1 cg002
          10509237       htc pull_nam shamil16  R    1:38:32      1 cg005
          10509238       htc pull_nam shamil16  R    1:38:32      1 g010
          10509239       htc pull_nam shamil16  R    1:38:32      1 g030
          10509240       htc pull_nam shamil16  R    1:38:32      1 g037
          10509242       htc pull_nam shamil16  R    1:36:32      1 g020
          10509243       htc pull_nam shamil16  R    1:36:32      1 g045
          10509244       htc pull_nam shamil16  R    1:34:32      1 cg001
          10509245       htc pull_nam shamil16  R    1:34:32      1 cg004
          10509246       htc pull_nam shamil16  R    1:34:32      1 g025
          10509247       htc pull_nam shamil16  R    1:34:32      1 g047
          10509248       htc pull_nam shamil16  R    1:32:32      1 cg001
          10509249       htc pull_nam shamil16  R    1:32:32      1 cg009
          10509250       htc pull_nam shamil16  R    1:32:32      1 g239
          10509251       htc pull_nam shamil16  R    1:32:32      1 g044
          10509252       htc pull_nam shamil16  R    1:28:32      1 cg009
          10509253       htc pull_nam shamil16  R    1:26:32      1 g023
          10509254       htc pull_nam shamil16  R    1:22:32      1 g016
          10509255       htc pull_nam shamil16  R    1:18:32      1 cg011
          10509256       htc pull_nam shamil16  R    1:08:32      1 g015
          10509257       htc pull_nam shamil16  R      44:32      1 g023
          10509258       htc pull_nam shamil16  R      40:32      1 g237
          10509259       htc pull_nam shamil16  R      34:32      1 g238
          10509260       htc pull_nam shamil16  R      22:32      1 g010
